name,sku,barcode,category,sales_price,product_cost,stock,warning_limit,unit,featured,unlimited,image
nexstar 1 pk,ID2567,,,"17,000",0,0,0,,no,yes,
nice 360 ,ID2568,,,"9,000",0,0,0,,no,yes,
nice 400,ID2569,,,"11,000",0,0,0,,no,yes,
nice bol 12,ID2570,,,"14,600",0,0,0,,no,yes,
nice bol 20,ID2571,,,"21,000",0,0,0,,no,yes,
nice gulung,ID2572,,,"4,000",0,0,0,,no,yes,
nice kretek,ID2573,,,"8,000",0,0,0,,no,yes,
Nii milktea,ID2574,,,"4,800",0,0,0,,no,yes,
Niki,ID2575,,,"14,500",0,0,0,,no,yes,
Nikki,ID2576,,,"14,500",0,0,0,,no,yes,
niko,ID2577,,,"19,500",0,0,0,,no,yes,
niko,ID2578,,,"14,600",0,0,0,,no,yes,
nipis madu,ID2579,,,"3,250",0,0,0,,no,yes,
nipis madu 1 ds,ID2580,,,"39,000",0,0,0,,no,yes,
nipis madu gelas 1 ds,ID2581,,,"19,000",0,0,0,,no,yes,
nirmala,ID2582,,,"11,000",0,0,0,,no,yes,
nissin kelpa ijo,ID2583,,,"8,000",0,0,0,,no,yes,
nissin krispy,ID2584,,,"6,000",0,0,0,,no,yes,
Nite Bold,ID2585,,,"16,500",0,0,0,,no,yes,
Nitto,ID2586,,,"7,500",0,0,0,,no,yes,
Nogo Sosro,ID2587,,,"22,500",0,0,0,,no,yes,
Nomos,ID2588,,,"4,000",0,0,0,,no,yes,
Norton,ID2589,,,"10,000",0,0,0,,no,yes,
Nosy,ID2590,,,"1,500",0,0,0,,no,yes,
Novagesic,ID2591,,,"1,000",0,0,0,,no,yes,
Nu greante,ID2592,,,"4,800",0,0,0,,no,yes,
Nu Milk tea,ID2593,,,"4,500",0,0,0,,no,yes,
Numos hitam/ kuning,ID2594,,,"3,500",0,0,0,,no,yes,
Nusantara Rafa,ID2595,,,"18,500",0,0,0,,no,yes,
Nutrijel coklat,ID2596,,,"2,500",0,0,0,,no,yes,
Nutri Boost 300 ml,ID2597,,,"5,500",0,0,0,,no,yes,
Nutri Cake,ID2598,,,"9,000",0,0,0,,no,yes,
Nutri Sari,ID2599,,,"1,200",0,0,0,,no,yes,
nutri  sari 200 ml,ID2600,,,"5,500",0,0,0,,no,yes,
Nutribus 1 pak,ID2601,,,"65,000",0,0,0,,no,yes,
Nutrijel ,ID2602,,,"1,500",0,0,0,,no,yes,
Nutrijel coklat,ID2603,,,"2,500",0,0,0,,no,yes,
nutrijel jumbo,ID2604,,,"4,000",0,0,0,,no,yes,
Nuvo Cair 250,ID2605,,,"13,500",0,0,0,,no,yes,
Nuvo Cair 400 ml,ID2606,,,"18,500",0,0,0,,no,yes,
Nuvo Cair 60 ml,ID2607,,,"2,500",0,0,0,,no,yes,
Nyam Nyam ,ID2608,,,"3,500",0,0,0,,no,yes,
Nyam nyam 1 pak,ID2609,,,"21,000",0,0,0,,no,yes,
O Bold,ID2610,,,"5,500",0,0,0,,no,yes,
Oasis B ds,ID2611,,,"33,500",0,0,0,,no,yes,
Oasis B Eceran,ID2612,,,"2,800",0,0,0,,no,yes,
Oasis Gelas,ID2613,,,"21,000",0,0,0,,no,yes,
Oasis Gelas Eceran,ID2614,,,450,0,0,0,,no,yes,
Oasis T ds,ID2615,,,"30,000",0,0,0,,no,yes,
Oasis T Eceran,ID2616,,,"1,250",0,0,0,,no,yes,
Obat 2000,ID2617,,,"1,500",0,0,0,,no,yes,
Obat 5000,ID2618,,,"4,000",0,0,0,,no,yes,
Obat Alleron,ID2619,,,"1,500",0,0,0,,no,yes,
Obat Asam Urat,ID2620,,,550,0,0,0,,no,yes,
Obat Cacing,ID2621,,,800,0,0,0,,no,yes,
Obat Gatal,ID2622,,,550,0,0,0,,no,yes,
Obat Gigi 6000,ID2623,,,"5,000",0,0,0,,no,yes,
Obat Gigi kakak Tua,ID2624,,,"13,000",0,0,0,,no,yes,
Obat Nyamuk Zebra,ID2625,,,"4,300",0,0,0,,no,yes,
Obat Rombongan,ID2626,,,"3,000",0,0,0,,no,yes,
Obat Tikus 15000,ID2627,,,"13,500",0,0,0,,no,yes,
OBH Cambi 60 ml,ID2628,,,"10,000",0,0,0,,no,yes,
Ocha Teh,ID2629,,,"11,000",0,0,0,,no,yes,
Odol Kodomo anak,ID2630,,,"5,500",0,0,0,,no,yes,
OE bol 12,ID2631,,,"15,100",0,0,0,,no,yes,
OE bol 16,ID2632,,,"19,000",0,0,0,,no,yes,
OE Bol 20,ID2633,,,"24,500",0,0,0,,no,yes,
Oepet Filter Hitam,ID2634,,,"13,500",0,0,0,,no,yes,
Oepet Filter Putih,ID2635,,,"13,500",0,0,0,,no,yes,
Oepet Kretek,ID2636,,,"7,500",0,0,0,,no,yes,
Oepet Kretek 12,ID2637,,,"8,000",0,0,0,,no,yes,
Oepet Spesial 10,ID2638,,,"7,800",0,0,0,,no,yes,
A satu 12 ,ID2639,,,"15,500",0,0,0,,no,yes,
A satu 16,ID2640,,,"20,900",0,0,0,,no,yes,
A satu bold 20,ID2641,,,"26,500",0,0,0,,no,yes,
Oishi 5000,ID2642,,,"4,000",0,0,0,,no,yes,
Oishi 6000,ID2643,,,"5,000",0,0,0,,no,yes,
OK Bold,ID2644,,,1,0,0,0,,no,yes,
Okky Jelly 2000,ID2645,,,"33,000",0,0,0,,no,yes,
OKY Gas,ID2646,,,"10,000",0,0,0,,no,yes,
Okky Jelly 1000,ID2647,,,"19,000",0,0,0,,no,yes,
Okky jelly 2000 eceran,ID2648,,,"1,375",0,0,0,,no,yes,
okky jelly 2000 eceran/ds,ID2649,,,"33,000",0,0,0,,no,yes,
Olez 7000,ID2650,,,"6,000",0,0,0,,no,yes,
Oishi,ID2651,,,"2,500",0,0,0,,no,yes,
oishi 7000,ID2652,,,"5,500",0,0,0,,no,yes,
OMG Criem Sst,ID2653,,,"4,000",0,0,0,,no,yes,
omg sabun sst,ID2654,,,"3,000",0,0,0,,no,yes,
on bol eceran,ID2655,,,"1,260",0,0,0,,no,yes,
on bol 12,ID2656,,,"15,500",0,0,0,,no,yes,
on bold 16,ID2657,,,"21,000",0,0,0,,no,yes,
on bold 20,ID2658,,,"25,900",0,0,0,,no,yes,
on jahe,ID2659,,,"11,000",0,0,0,,no,yes,
On Jasmine,ID2660,,,"8,700",0,0,0,,no,yes,
On Kretek,ID2661,,,"8,500",0,0,0,,no,yes,
On line 16,ID2662,,,"17,500",0,0,0,,no,yes,
on white,ID2663,,,"24,600",0,0,0,,no,yes,
on wite,ID2664,,,"21,000",0,0,0,,no,yes,
oner bol,ID2665,,,"21,000",0,0,0,,no,yes,
ongko,ID2666,,,"9,500",0,0,0,,no,yes,
onlen bol 16,ID2667,,,"20,500",0,0,0,,no,yes,
onlen bol 20,ID2668,,,"25,500",0,0,0,,no,yes,
onlen cool mint,ID2669,,,"21,000",0,0,0,,no,yes,
online eceran,ID2670,,,"1,343",0,0,0,,no,yes,
onlen es teler,ID2671,,,"23,000",0,0,0,,no,yes,
onlen filter,ID2672,,,"23,000",0,0,0,,no,yes,
onlen jahe,ID2673,,,"9,500",0,0,0,,no,yes,
onlen kretek,ID2674,,,"9,500",0,0,0,,no,yes,
onlen kretek 16,ID2675,,,1,0,0,0,,no,yes,
onlen kuning,ID2676,,,"21,800",0,0,0,,no,yes,
onlen nanas,ID2677,,,"23,000",0,0,0,,no,yes,
onlen ungu 16,ID2678,,,"23,000",0,0,0,,no,yes,
onlen 20,ID2679,,,"28,000",0,0,0,,no,yes,
online purple,ID2680,,,"16,500",0,0,0,,no,yes,
oplet,ID2681,,,850,0,0,0,,no,yes,
orang aring 55 mi,ID2682,,,"6,000",0,0,0,,no,yes,
orbit,ID2683,,,"7,500",0,0,0,,no,yes,
oreo 10000,ID2684,,,"9,000",0,0,0,,no,yes,
oreo 1000 1 pak,ID2685,,,"21,000",0,0,0,,no,yes,
oreo 7000,ID2686,,,"6,000",0,0,0,,no,yes,
oreo 9000,ID2687,,,"8,000",0,0,0,,no,yes,
oreo biskuit 1 pak,ID2688,,,"21,000",0,0,0,,no,yes,
oreo mini,ID2689,,,"21,000",0,0,0,,no,yes,
oreo soft cake 1 pak,ID2690,,,"21,000",0,0,0,,no,yes,
ori gami,ID2691,,,"13,000",0,0,0,,no,yes,
oris,ID2692,,,"18,000",0,0,0,,no,yes,
ornamen c,ID2693,,,"4,000",0,0,0,,no,yes,
osagi,ID2694,,,"2,000",0,0,0,,no,yes,
oskadon,ID2695,,,625,0,0,0,,no,yes,
oval 60 ml,ID2696,,,"10,000",0,0,0,,no,yes,
ovaltime,ID2697,,,"4,000",0,0,0,,no,yes,
pabir,ID2698,,,800,0,0,0,,no,yes,
padaku 500,ID2699,,,416,0,0,0,,no,yes,
pacar rani B,ID2700,,,"8,500",0,0,0,,no,yes,
padamu 1500,ID2701,,,"1,350",0,0,0,,no,yes,
padi mas 2000,ID2702,,,"1,800",0,0,0,,no,yes,
padi mas jagung,ID2703,,,"8,500",0,0,0,,no,yes,
pak tani,ID2704,,,"1,500",0,0,0,,no,yes,
paku alam 12,ID2705,,,1,0,0,0,,no,yes,
paku payung,ID2706,,,"1,500",0,0,0,,no,yes,
pala bubuk,ID2707,,,450,0,0,0,,no,yes,
palawa,ID2708,,,"13,500",0,0,0,,no,yes,
palem,ID2709,,,"11,500",0,0,0,,no,yes,
lamia 200 g,ID2710,,,"7,000",0,0,0,,no,yes,
palpa,ID2711,,,"4,500",0,0,0,,no,yes,
panadol anak sasetan,ID2712,,,900,0,0,0,,no,yes,
panadol extra,ID2713,,,"1,500",0,0,0,,no,yes,
pandan arum,ID2714,,,"8,500",0,0,0,,no,yes,
pandawa kretek,ID2715,,,1,0,0,0,,no,yes,
pandimas,ID2716,,,"9,500",0,0,0,,no,yes,
pang pang 19000,ID2717,,,"17,000",0,0,0,,no,yes,
panjang jiwo,ID2718,,,"3,500",0,0,0,,no,yes,
pantene 70 ml,ID2719,,,"14,500",0,0,0,,no,yes,
panter,ID2720,,,"20,000",0,0,0,,no,yes,
panter 1 ds,ID2721,,,"19,500",0,0,0,,no,yes,
papaya kecil,ID2722,,,"8,000",0,0,0,,no,yes,
papaya ory,ID2723,,,"18,000",0,0,0,,no,yes,
paperline 1000,ID2724,,,800,0,0,0,,no,yes,
papi mamy,ID2725,,,"11,000",0,0,0,,no,yes,
paramex,ID2726,,,625,0,0,0,,no,yes,
paramix 1 pak,ID2727,,,"115,000",0,0,0,,no,yes,
parasetamol,ID2728,,,600,0,0,0,,no,yes,
parem kuning mustajab sst,ID2729,,,"2,200",0,0,0,,no,yes,
parfume axe,ID2730,,,"31,000",0,0,0,,no,yes,
parfum gasby 100,ID2731,,,"13,500",0,0,0,,no,yes,
parfume gatsby 100 ml,ID2732,,,"12,500",0,0,0,,no,yes,
parfum posh 150 ml,ID2733,,,"18,500",0,0,0,,no,yes,
pasak bumi,ID2734,,,1,0,0,0,,no,yes,
pasio 500 lbr,ID2735,,,"18,000",0,0,0,,no,yes,
pasio 5000,ID2736,,,"4,000",0,0,0,,no,yes,
pasio 7000,ID2737,,,"6,000",0,0,0,,no,yes,
pastipas,ID2738,,,"9,500",0,0,0,,no,yes,
patung mas,ID2739,,,"7,000",0,0,0,,no,yes,
payung ,ID2740,,,"28,000",0,0,0,,no,yes,
payung mas filter,ID2741,,,"13,500",0,0,0,,no,yes,
payung mas kretek,ID2742,,,"8,500",0,0,0,,no,yes,
peanut interbis,ID2743,,,"11,500",0,0,0,,no,yes,
pertalite 1 jrgn,ID2744,,,"430,000",0,0,0,,no,yes,
plastik 1/2 kg,ID2745,,,"4,000",0,0,0,,no,yes,
plastik 1/4 kg,ID2746,,,"4,000",0,0,0,,no,yes,
plastik 1 kg,ID2747,,,"4,000",0,0,0,,no,yes,
pemanis 500,ID2748,,,450,0,0,0,,no,yes,
pempes baby happy L M,ID2749,,,"1,650",0,0,0,,no,yes,
pemutih 1000 ml,ID2750,,,"9,000",0,0,0,,no,yes,
pemutih 500 ml,ID2751,,,"4,000",0,0,0,,no,yes,
pemutih 500,ID2752,,,416,0,0,0,,no,yes,
pena bl,ID2753,,,"9,700",0,0,0,,no,yes,
pena filter,ID2754,,,"15,000",0,0,0,,no,yes,
pena gold 12,ID2755,,,"14,800",0,0,0,,no,yes,
pena gold 20,ID2756,,,"23,500",0,0,0,,no,yes,
pena hitam,ID2757,,,"14,500",0,0,0,,no,yes,
pena mas 16,ID2758,,,"19,500",0,0,0,,no,yes,
pena mas kuning,ID2759,,,"14,800",0,0,0,,no,yes,
pena mild,ID2760,,,"18,500",0,0,0,,no,yes,
penamas,ID2761,,,"14,500",0,0,0,,no,yes,
penamas kretek,ID2762,,,"8,000",0,0,0,,no,yes,
Pengepelan,ID2763,,,"19,000",0,0,0,,no,yes,
penggaris,ID2764,,,"2,500",0,0,0,,no,yes,
penggaris B,ID2765,,,"4,000",0,0,0,,no,yes,
peniti,ID2766,,,800,0,0,0,,no,yes,
peniti 3000,ID2767,,,"2,500",0,0,0,,no,yes,
pensil 1000,ID2768,,,800,0,0,0,,no,yes,
pensil 2000,ID2769,,,"1,250",0,0,0,,no,yes,
pensil 2b,ID2770,,,"2,500",0,0,0,,no,yes,
pensil 5000,ID2771,,,"3,500",0,0,0,,no,yes,
pensil gambar biasa,ID2772,,,"3,000",0,0,0,,no,yes,
pepsoden 120 gr,ID2773,,,"7,500",0,0,0,,no,yes,
pepsoden 25 gr,ID2774,,,"2,850",0,0,0,,no,yes,
pepsodent 190 gr,ID2775,,,"11,250",0,0,0,,no,yes,
pepsodent 225 gr,ID2776,,,"15,500",0,0,0,,no,yes,
pepsodent 65 gr,ID2777,,,"5,500",0,0,0,,no,yes,
pepsodent 75 gr,ID2778,,,"4,250",0,0,0,,no,yes,
pepsodent anak 45 gr,ID2779,,,"5,500",0,0,0,,no,yes,
persaik kretek,ID2780,,,"7,800",0,0,0,,no,yes,
permen hexos,ID2781,,,"1,600",0,0,0,,no,yes,
permin 1000,ID2782,,,800,0,0,0,,no,yes,
permin 500,ID2783,,,300,0,0,0,,no,yes,
permin 5000,ID2784,,,"4,000",0,0,0,,no,yes,
permin antangin 1 pk,ID2785,,,"6,500",0,0,0,,no,yes,
permin babel,ID2786,,,"11,500",0,0,0,,no,yes,
permin babel ,ID2787,,,230,0,0,0,,no,yes,
permen bigbabel 2000,ID2788,,,"1,600",0,0,0,,no,yes,
permin blaster 1 pak,ID2789,,,"6,500",0,0,0,,no,yes,
permin butter 1 toples,ID2790,,,"35,000",0,0,0,,no,yes,
permin campur,ID2791,,,130,0,0,0,,no,yes,
permin fox,ID2792,,,"6,000",0,0,0,,no,yes,
permin golia,ID2793,,,"6,500",0,0,0,,no,yes,
permin hexos,ID2794,,,"1,600",0,0,0,,no,yes,
permint hot hot,ID2795,,,300,0,0,0,,no,yes,
permin jahe 1 pak,ID2796,,,"6,500",0,0,0,,no,yes,
permin kacamata,ID2797,,,"1,700",0,0,0,,no,yes,
permin kaki,ID2798,,,"6,500",0,0,0,,no,yes,
permin kis 1 top,ID2799,,,"28,000",0,0,0,,no,yes,
permin kis 1 pak,ID2800,,,"6,500",0,0,0,,no,yes,
permin kopiko /biji,ID2801,,,190,0,0,0,,no,yes,
permin kopiko 1 pak,ID2802,,,"9,500",0,0,0,,no,yes,
permin lazery 1 pak,ID2803,,,"6,000",0,0,0,,no,yes,
permin mata,ID2804,,,"7,500",0,0,0,,no,yes,
permin mata 1 top,ID2805,,,"75,000",0,0,0,,no,yes,
permin mentos 3000,ID2806,,,"2,500",0,0,0,,no,yes,
permin milkita 1 pak,ID2807,,,"17,000",0,0,0,,no,yes,
permin mentos 1 pak,ID2808,,,"6,500",0,0,0,,no,yes,
permin leraxa 1 pak,ID2809,,,"6,500",0,0,0,,no,yes,
permin tamarin 1 pak,ID2810,,,"6,500",0,0,0,,no,yes,
permin tolak angin 2000,ID2811,,,"1,600",0,0,0,,no,yes,
permin viral,ID2812,,,"1,500",0,0,0,,no,yes,
permin yupi,ID2813,,,"8,500",0,0,0,,no,yes,
permin yupi,ID2814,,,"11,000",0,0,0,,no,yes,
pertalite ,ID2815,,,"11,000",0,0,0,,no,yes,
pertalite 1 liter,ID2816,,,"10,000",0,0,0,,no,yes,
pertalite /liter,ID2817,,,"11,500",0,0,0,,no,yes,
pertalute 1/2 liter,ID2818,,,"5,500",0,0,0,,no,yes,
pertalite 13000,ID2819,,,"12,000",0,0,0,,no,yes,
pertalite 5000,ID2820,,,"4,000",0,0,0,,no,yes,
pertalite 6000,ID2821,,,"5,000",0,0,0,,no,yes,
pertalit botol aqua 18000,ID2822,,,"17,000",0,0,0,,no,yes,
pertalit 10000,ID2823,,,"8,000",0,0,0,,no,yes,
pertamak,ID2824,,,"435,000",0,0,0,,no,yes,
pertamak / liter,ID2825,,,"11,800",0,0,0,,no,yes,
pertamak 1/2,ID2826,,,"6,400",0,0,0,,no,yes,
pertamak botol,ID2827,,,"13,000",0,0,0,,no,yes,
pertamax,ID2828,,,"12,000",0,0,0,,no,yes,
pertamax 1 liter,ID2829,,,"12,800",0,0,0,,no,yes,
pertamax 18000,ID2830,,,"17,000",0,0,0,,no,yes,
petasan 2500,ID2831,,,"1,500",0,0,0,,no,yes,
petis,ID2832,,,"3,500",0,0,0,,no,yes,
petis 10000,ID2833,,,"8,000",0,0,0,,no,yes,
petis 15000,ID2834,,,"14,000",0,0,0,,no,yes,
pewangi 450 ml,ID2835,,,"3,000",0,0,0,,no,yes,
pewangi 500,ID2836,,,416,0,0,0,,no,yes,
pewarna makanan,ID2837,,,"3,850",0,0,0,,no,yes,
pewarna makanan K,ID2838,,,"2,500",0,0,0,,no,yes,
pewarna makanan K,ID2839,,,250,0,0,0,,no,yes,
pewarna rambut casandra,ID2840,,,"8,500",0,0,0,,no,yes,
philip moris,ID2841,,,"13,500",0,0,0,,no,yes,
philip 18w,ID2842,,,"28,000",0,0,0,,no,yes,
philip 8 w,ID2843,,,"23,000",0,0,0,,no,yes,
pia kacang 8000,ID2844,,,"7,000",0,0,0,,no,yes,
piatos 1ds,ID2845,,,"102,000",0,0,0,,no,yes,
piatos bsr,ID2846,,,"8,000",0,0,0,,no,yes,
pikang suwang,ID2847,,,"13,000",0,0,0,,no,yes,
pikopi gula aren,ID2848,,,850,0,0,0,,no,yes,
pil antik,ID2849,,,"4,000",0,0,0,,no,yes,
pil kb andalan,ID2850,,,"7,000",0,0,0,,no,yes,
pilkita pegalinu,ID2851,,,"2,200",0,0,0,,no,yes,
pillow,ID2852,,,"8,500",0,0,0,,no,yes,
pillow 2000 1 pk,ID2853,,,"17,000",0,0,0,,no,yes,
pilus 7000,ID2854,,,"6,000",0,0,0,,no,yes,
pin bold,ID2855,,,"17,500",0,0,0,,no,yes,
pino,ID2856,,,800,0,0,0,,no,yes,
pirlo 1500,ID2857,,,"2,000",0,0,0,,no,yes,
piting 10000,ID2858,,,"8,000",0,0,0,,no,yes,
piting gantung,ID2859,,,"4,000",0,0,0,,no,yes,
piting gatung 7000,ID2860,,,"4,500",0,0,0,,no,yes,
piting lampu 4000,ID2861,,,"1,500",0,0,0,,no,yes,
piting lampu 6000,ID2862,,,"3,500",0,0,0,,no,yes,
piting plapon,ID2863,,,"4,000",0,0,0,,no,yes,
pitoe,ID2864,,,"7,000",0,0,0,,no,yes,
pixy rexona,ID2865,,,"13,500",0,0,0,,no,yes,
plaster 2000,ID2866,,,"1,600",0,0,0,,no,yes,
plastik,ID2867,,,"3,200",0,0,0,,no,yes,
plastik alpa 17000,ID2868,,,"15,000",0,0,0,,no,yes,
plastik 1/2 kl,ID2869,,,"4,000",0,0,0,,no,yes,
plastik 1kl,ID2870,,,"4,000",0,0,0,,no,yes,
plastik 1/2 kl,ID2871,,,"4,000",0,0,0,,no,yes,
plastik 1/4,ID2872,,,"4,000",0,0,0,,no,yes,
"plastik 1/4, 1/2",ID2873,,,"2,400",0,0,0,,no,yes,
plastik 1/4 tebal,ID2874,,,"7,000",0,0,0,,no,yes,
plastik 1500,ID2875,,,900,0,0,0,,no,yes,
plastik 2000,ID2876,,,"1,500",0,0,0,,no,yes,
plastik 2kl,ID2877,,,"4,000",0,0,0,,no,yes,
plastik 3 anak 15000,ID2878,,,"14,000",0,0,0,,no,yes,
plastik 3000,ID2879,,,"2,300",0,0,0,,no,yes,
plastik 4000,ID2880,,,"2,700",0,0,0,,no,yes,
plastik 555,ID2881,,,"5,200",0,0,0,,no,yes,
plastik bawang,ID2882,,,"6,000",0,0,0,,no,yes,
plastik bison 1/2 kl,ID2883,,,"7,000",0,0,0,,no,yes,
plastik bison 1/4 ,ID2884,,,"7,000",0,0,0,,no,yes,
plastik bison 1 kl,ID2885,,,"7,000",0,0,0,,no,yes,
plastik boyo,ID2886,,,"3,000",0,0,0,,no,yes,
plastik cup,ID2887,,,"4,000",0,0,0,,no,yes,
plastik es 4x23,ID2888,,,"6,000",0,0,0,,no,yes,
plastik hitam tebal,ID2889,,,"4,250",0,0,0,,no,yes,
plastik hitam 17,ID2890,,,"1,950",0,0,0,,no,yes,
plastik jeruk 1 kl,ID2891,,,"5,800",0,0,0,,no,yes,
plastik joker uk 24,ID2892,,,"3,000",0,0,0,,no,yes,
plastik kado,ID2893,,,800,0,0,0,,no,yes,
plastik kue,ID2894,,,"6,000",0,0,0,,no,yes,
plastik kuning,ID2895,,,"2,500",0,0,0,,no,yes,
plastik laris 11000,ID2896,,,"10,000",0,0,0,,no,yes,
plastik lato uk 17,ID2897,,,"3,600",0,0,0,,no,yes,
plastik lato uk 24,ID2898,,,"3,600",0,0,0,,no,yes,
plastik loco 24,ID2899,,,"11,800",0,0,0,,no,yes,
plastik loco 28,ID2900,,,"11,800",0,0,0,,no,yes,
plasrik loco ekonomis 15,ID2901,,,"2,900",0,0,0,,no,yes,
plastik merah,ID2902,,,"15,000",0,0,0,,no,yes,
plastik merah,ID2903,,,"38,000",0,0,0,,no,yes,
plastik merah,ID2904,,,800,0,0,0,,no,yes,
plastik merah,ID2905,,,"13,000",0,0,0,,no,yes,
plastik merah 1pak,ID2906,,,"28,000",0,0,0,,no,yes,
plastik murah,ID2907,,,"1,700",0,0,0,,no,yes,
plastik peony,ID2908,,,"8,000",0,0,0,,no,yes,
plastik putih 12000,ID2909,,,"11,000",0,0,0,,no,yes,
plastik putih 1 L 2500,ID2910,,,"2,500",0,0,0,,no,yes,
plastik putih 6000,ID2911,,,"4,500",0,0,0,,no,yes,
plastiik putih T ,ID2912,,,"8,500",0,0,0,,no,yes,
plastik putih tiger 15,ID2913,,,"4,900",0,0,0,,no,yes,
plastik putih tiger 24,ID2914,,,"4,900",0,0,0,,no,yes,
plastik rokok,ID2915,,,"5,000",0,0,0,,no,yes,
plastik roman 13000,ID2916,,,"11,500",0,0,0,,no,yes,
plastik ssampah,ID2917,,,"4,000",0,0,0,,no,yes,
plastik sp merah jumbo,ID2918,,,"8,500",0,0,0,,no,yes,
plastik sp merah T,ID2919,,,"8,500",0,0,0,,no,yes,
plastik tikus 1/2,ID2920,,,"2,200",0,0,0,,no,yes,
plastik tikus 1/4,ID2921,,,"1,700",0,0,0,,no,yes,
plastik tikus 3500,ID2922,,,"2,500",0,0,0,,no,yes,
plastik ikus 4500,ID2923,,,"3,500",0,0,0,,no,yes,
plastik titas,ID2924,,,"5,000",0,0,0,,no,yes,
plastik titas K,ID2925,,,"4,000",0,0,0,,no,yes,
plastik tomat 1/2,ID2926,,,"6,000",0,0,0,,no,yes,
plastik tomat 11000,ID2927,,,"10,000",0,0,0,,no,yes,
plastk tomak 1 KL,ID2928,,,"6,000",0,0,0,,no,yes,
plastik uk 1/2,ID2929,,,"7,600",0,0,0,,no,yes,
plastik uk 1/4,ID2930,,,"7,600",0,0,0,,no,yes,
plastik uk 12x25,ID2931,,,"7,000",0,0,0,,no,yes,
plastik uk 13x30,ID2932,,,"7,000",0,0,0,,no,yes,
plastik uk 13x33,ID2933,,,"7,000",0,0,0,,no,yes,
plastik uk 17,ID2934,,,"6,400",0,0,0,,no,yes,
plastik uk 1kl,ID2935,,,"7,600",0,0,0,,no,yes,
plastik uk 24 1 kl,ID2936,,,"16,500",0,0,0,,no,yes,
plastikk uk 28,ID2937,,,"7,400",0,0,0,,no,yes,
plastik uk 24 1 kl,ID2938,,,"7,400",0,0,0,,no,yes,
plastik warna warni,ID2939,,,900,0,0,0,,no,yes,
plastik wayang,ID2940,,,"9,000",0,0,0,,no,yes,
plastik 1/4,ID2941,,,"4,000",0,0,0,,no,yes,
plastik parsel,ID2942,,,800,0,0,0,,no,yes,
plossa,ID2943,,,"8,500",0,0,0,,no,yes,
plus,ID2944,,,"18,500",0,0,0,,no,yes,
plus bol,ID2945,,,"17,500",0,0,0,,no,yes,
pluss,ID2946,,,"15,600",0,0,0,,no,yes,
pocari botol 500 ml,ID2947,,,"5,800",0,0,0,,no,yes,
pocari kaleng ,ID2948,,,"5,100",0,0,0,,no,yes,
pocari sweat 2 L,ID2949,,,"19,500",0,0,0,,no,yes,
pocari sweat 350 ml,ID2950,,,"5,100",0,0,0,,no,yes,
pond's 50 g,ID2951,,,"13,000",0,0,0,,no,yes,
pokari 2 L,ID2952,,,"18,500",0,0,0,,no,yes,
pokari 500,ID2953,,,"6,500",0,0,0,,no,yes,
pokari botol 350,ID2954,,,"5,375",0,0,0,,no,yes,
pokari kaleng,ID2955,,,"5,300",0,0,0,,no,yes,
pokky 4000,ID2956,,,"3,500",0,0,0,,no,yes,
poky 4000,ID2957,,,"3,000",0,0,0,,no,yes,
pol pedas,ID2958,,,"1,600",0,0,0,,no,yes,
poldan mig,ID2959,,,625,0,0,0,,no,yes,
poly silane,ID2960,,,"1,500",0,0,0,,no,yes,
pomade 30 gr,ID2961,,,0,0,0,0,,no,yes,
pond's 40 gr,ID2962,,,"26,500",0,0,0,,no,yes,
ponds 50 gr,ID2963,,,"19,500",0,0,0,,no,yes,
ponds 20 gr,ID2964,,,"14,000",0,0,0,,no,yes,
ponds sst,ID2965,,,"3,500",0,0,0,,no,yes,
ponstan 500 mg 1 bj,ID2966,,,"1,650",0,0,0,,no,yes,
pop ice,ID2967,,,"1,000",0,0,0,,no,yes,
pop ice,ID2968,,,"1,100",0,0,0,,no,yes,
pop mie mini,ID2969,,,"2,800",0,0,0,,no,yes,
pop mie pedes gledek,ID2970,,,"4,850",0,0,0,,no,yes,
pop mie ayam,ID2971,,,"4,290",0,0,0,,no,yes,
pop mie bakso,ID2972,,,"4,125",0,0,0,,no,yes,
pop mie kari ayam,ID2973,,,"4,125",0,0,0,,no,yes,
pop mie sedap kari spesial,ID2974,,,"4,000",0,0,0,,no,yes,
pop mie seda korean spicy,ID2975,,,"4,250",0,0,0,,no,yes,
pop mie soto ayam,ID2976,,,"4,125",0,0,0,,no,yes,
popok celana star care,ID2977,,,1,0,0,0,,no,yes,
popok celana dws wecar 1 bl,ID2978,,,1,0,0,0,,no,yes,
popok dewasa,ID2979,,,"1,150",0,0,0,,no,yes,
popok Lifre L,ID2980,,,"7,000",0,0,0,,no,yes,
popo lifre XL,ID2981,,,"7,500",0,0,0,,no,yes,
poris,ID2982,,,"17,000",0,0,0,,no,yes,
pos ssst 2000,ID2983,,,"1,800",0,0,0,,no,yes,
posh cowok,ID2984,,,"26,500",0,0,0,,no,yes,
posj sst,ID2985,,,"1,250",0,0,0,,no,yes,
postan,ID2986,,,"1,700",0,0,0,,no,yes,
postan,ID2987,,,"2,900",0,0,0,,no,yes,
postan 1000,ID2988,,,800,0,0,0,,no,yes,
potabee 10000,ID2989,,,"9,000",0,0,0,,no,yes,
potabee 1 ds,ID2990,,,"102,000",0,0,0,,no,yes,
potenxa,ID2991,,,"15,000",0,0,0,,no,yes,
potlot gambat joyco,ID2992,,,"8,000",0,0,0,,no,yes,
